ID;Customer_ID;Month;Name;Age;SSN;Occupation;Annual_Income;Monthly_Inhand_Salary;Num_Bank_Accounts;Num_Credit_Card;Interest_Rate;Num_of_Loan;Type_of_Loan;Delay_from_due_date;Num_of_Delayed_Payment;Changed_Credit_Limit;Num_Credit_Inquiries;Credit_Mix;Outstanding_Debt;Credit_Utilization_Ratio;Credit_History_Age;Payment_of_Min_Amount;Total_EMI_per_month;Amount_invested_monthly;Payment_Behaviour;Monthly_Balance;Credit_Score
0x1a36d;CUS_0x4953;April;Reddallr;22;181-95-5782;Mechanic;9807,79;1071,315833;10;9;16;9;Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan;22;26;4,94;10;Bad;2138,8;22,54648744;16 Years and 0 Months;Yes;65,11735345;92,10902912;Low_spent_Medium_value_payments;229,9052008;Poor
0x1a36e;CUS_0x4953;May;Reddallr;22;181-95-5782;Mechanic;9807,79;1071,315833;10;9;16;9;Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan;22;25;4,94;10;Bad;2138,8;35,73468182;16 Years and 0 Months;Yes;65,11735345;31,8951025;Low_spent_Medium_value_payments;290,1191274;Poor
0x1a36f;CUS_0x4953;June;Reddallr;23;181-95-5782;Mechanic;9807,79;1071,315833;10;9;16;9;Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan;22;24;0,94;10;Bad;2138,8;25,89366549;16 Years and 1 Months;Yes;65,11735345;24,06012986;High_spent_Small_value_payments;277,9541;Poor
0x1a370;CUS_0x4953;July;Reddallr;23;181-95-5782;Mechanic;9807,79;1071,315833;10;9;16;9;Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan;17;24;4,94;10;Bad;2138,8;34,62990549;16 Years and 2 Months;Yes;65,11735345;33,45934046;High_spent_Small_value_payments;268,5548894;Poor
0x1a371;CUS_0x4953;August;Reddallr;23;181-95-5782;Mechanic;9807,79;1071,315833;10;9;16;9;Auto Loan, Debt Consolidation Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, Student Loan, Credit-Builder Loan, and Personal Loan;22;24;0,94;10;Bad;2138,8;37,23804865;16 Years and 3 Months;Yes;65,11735345;75,60241272;Low_spent_Medium_value_payments;246,4118172;Poor
0x1a376;CUS_0x645e;January;Stempeld;24;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;26;21;7;7;Bad;2451,98;27,27388052;11 Years and 3 Months;Yes;303,0269365;481,1291848;High_spent_Small_value_payments;31,94387871;Poor
0x1a377;CUS_0x645e;February;Stempeld;24;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;26;19;7;7;Bad;2451,98;27,71534909;11 Years and 4 Months;Yes;303,0269365;120,5981783;High_spent_Small_value_payments;362,4748853;Poor
0x1a378;CUS_0x645e;March;Stempeld;24;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;26;19;7;7;Bad;2451,98;36,00015069;11 Years and 5 Months;Yes;303,0269365;229,6212297;Low_spent_Large_value_payments;263,4518338;Poor
0x1a379;CUS_0x645e;April;Stempeld;25;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;30;21;7;7;Bad;2451,98;24,42028026;11 Years and 6 Months;Yes;303,0269365;85,18007227;High_spent_Medium_value_payments;387,8929912;Poor
0x1a37a;CUS_0x645e;May;Stempeld;25;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;25;21;7;7;Bad;2451,98;38,96883338;11 Years and 7 Months;Yes;303,0269365;153,0532965;High_spent_Medium_value_payments;340,019767;Poor
0x1a37b;CUS_0x645e;June;Stempeld;25;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;21;19;7;7;Bad;2451,98;32,81956786;11 Years and 9 Months;Yes;303,0269365;220,0828609;High_spent_Medium_value_payments;252,9902026;Standard
0x1a37c;CUS_0x645e;July;Stempeld;25;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;26;20;7;7;Bad;2451,98;32,58095711;11 Years and 9 Months;Yes;303,0269365;247,2887908;High_spent_Small_value_payments;235,7842727;Poor
0x1a37d;CUS_0x645e;August;Stempeld;25;325-99-3118;Developer;66252;5261;8;10;23;7;Mortgage Loan, Personal Loan, Credit-Builder Loan, Personal Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan;26;19;7;7;Bad;2451,98;35,97117402;11 Years and 10 Months;Yes;303,0269365;306,9930329;Low_spent_Large_value_payments;186,0800306;Poor
0x1a382;CUS_0x8ac7;January;Arunaf;20;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;0;14;9,31;3;Standard;441,46;29,99527944;15 Years and 2 Months;No;28,5730306;300,4159628;Low_spent_Medium_value_payments;272,4054233;Standard
0x1a383;CUS_0x8ac7;February;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;117;9;1;Student Loan;5;14;5,31;3;Standard;441,46;38,7036769;15 Years and 3 Months;No;28,5730306;129,8646184;High_spent_Small_value_payments;422,9567677;Standard
0x1a384;CUS_0x8ac7;March;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;5;14;5,31;3;Standard;441,46;41,22987061;15 Years and 4 Months;No;28,5730306;73,5504212;High_spent_Medium_value_payments;469,2709649;Standard
0x1a385;CUS_0x8ac7;April;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;5;14;10,31;3;Standard;441,46;38,83284758;15 Years and 5 Months;No;28,5730306;163,1356049;High_spent_Small_value_payments;389,6857812;Standard
0x1a386;CUS_0x8ac7;May;Arunaf;21;915-52-6575;Doctor;35075,33;0;7;5;9;1;Student Loan;5;14;-1,69;3;Standard;441,46;27,32397925;15 Years and 6 Months;No;28,5730306;49,82059993;High_spent_Large_value_payments;483,0007861;Standard
0x1a387;CUS_0x8ac7;June;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;10;14;10,31;3;Standard;441,46;33,2766416;15 Years and 7 Months;No;28,5730306;149,347293;Low_spent_Small_value_payments;433,4740931;Standard
0x1a388;CUS_0x8ac7;July;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;5;14;5,31;3;Standard;441,46;39,486277;15 Years and 8 Months;No;28,5730306;67,9145282;High_spent_Large_value_payments;464,9068579;Standard
0x1a389;CUS_0x8ac7;August;Arunaf;21;915-52-6575;Doctor;35075,33;3213,944167;7;5;9;1;Student Loan;0;14;10,31;3;Standard;441,46;30,47670904;15 Years and 9 Months;No;28,5730306;90,67817715;High_spent_Small_value_payments;462,1432089;Standard
0x1a38e;CUS_0x7324;January;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;2;Home Equity Loan, and Not Specified;14;10;4,46;4;Good;88,72;39,35638039;17 Years and 5 Months;No;29,01451943;38,0123714;Low_spent_Small_value_payments;396,6921092;Standard
0x1a38f;CUS_0x7324;February;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;2;Home Equity Loan, and Not Specified;14;10;4,46;4;Good;88,72;38,93189025;17 Years and 7 Months;No;29,01451943;206,3471087;Low_spent_Small_value_payments;268,3573719;Good
0x1a390;CUS_0x7324;March;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;-100;Home Equity Loan, and Not Specified;14;10;4,46;4;Good;88,72;25,91091892;17 Years and 7 Months;No;29,01451943;144,7310751;High_spent_Small_value_payments;299,9734055;Good
0x1a391;CUS_0x7324;April;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;2;Home Equity Loan, and Not Specified;14;10;2,46;4;Good;88,72;27,912855;17 Years and 8 Months;No;29,01451943;183,997467;Low_spent_Large_value_payments;270,7070136;Good
0x1a392;CUS_0x7324;May;Timh;41;097-41-8654;Writer;17914656;2137,19;4;6;7;316;Home Equity Loan, and Not Specified;14;10;4,46;4;Good;88,72;33,45048247;17 Years and 9 Months;No;29,01451943;197,4642649;Low_spent_Small_value_payments;277,2402157;Good
0x1a393;CUS_0x7324;June;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;2;Home Equity Loan, and Not Specified;14;10;4,46;4;Good;88,72;24,45464087;17 Years and 10 Months;No;29,01451943;182,1019849;Low_spent_Small_value_payments;292,6024956;Good
0x1a394;CUS_0x7324;July;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;6;7;2;Home Equity Loan, and Not Specified;18;8;4,46;4;Good;88,72;38,99511173;17 Years and 11 Months;No;29,01451943;139,850019;Low_spent_Small_value_payments;334,8544616;Good
0x1a395;CUS_0x7324;August;Timh;41;097-41-8654;Writer;24326,28;2137,19;4;249;7;2;Home Equity Loan, and Not Specified;13;10;4,46;4;Good;88,72;37,98258765;18 Years and 0 Months;No;29,01451943;64,02988577;High_spent_Medium_value_payments;370,6745948;Good
0x1a39a;CUS_0x6c2d;January;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;13;13,69;7;Standard;1989,71;35,76038462;10 Years and 1 Months;Yes;322,0546282;437,5752943;Low_spent_Small_value_payments;167,9094108;Poor
0x1a39b;CUS_0x6c2d;February;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;16;13,69;7;Standard;1989,71;31,76561231;10 Years and 2 Months;Yes;322,0546282;125,7401036;High_spent_Large_value_payments;429,7446015;Poor
0x1a39c;CUS_0x6c2d;March;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;1217;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;13;16;13,69;7;Standard;1989,71;38,02159998;10 Years and 3 Months;Yes;411,9626093;160,5406627;High_spent_Large_value_payments;394,9440424;Poor
0x1a39d;CUS_0x6c2d;April;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;16;13,69;7;Standard;1989,71;39,16654137;10 Years and 4 Months;Yes;411,9626093;154,4988391;High_spent_Medium_value_payments;410,985866;Poor
0x1a39e;CUS_0x6c2d;May;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;17;13,69;7;Standard;1989,71;36,43424178;10 Years and 5 Months;Yes;411,9626093;693,231308;Low_spent_Small_value_payments;;Poor
0x1a39f;CUS_0x6c2d;June;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;16;7,69;12;Standard;1989,71;33,25623675;10 Years and 6 Months;Yes;411,9626093;359,390989;High_spent_Small_value_payments;216,0937161;Poor
0x1a3a0;CUS_0x6c2d;July;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;6285,485352;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;16;13,69;12;_;1989,71;23,5955133;10 Years and 7 Months;Yes;411,9626093;237,4697318;High_spent_Medium_value_payments;328,0149733;Poor
0x1a3a1;CUS_0x6c2d;August;Sven Egenteru;25;706-39-9115;Lawyer;74248,72;1616,95125;6;6;26;6;Auto Loan, Personal Loan, Not Specified, Payday Loan, Student Loan, and Personal Loan;15;16;7,69;12;_;1989,71;31,74761515;10 Years and 8 Months;Yes;411,9626093;105,8379544;High_spent_Large_value_payments;449,6467507;Poor
0x1a3a6;CUS_0x4ef9;January;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;-3,93;4;Good;1373,74;33,85831955;15 Years and 10 Months;No;0;108,435935;Low_spent_Small_value_payments;343,25919;Poor
0x1a3a7;CUS_0x4ef9;February;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;3,07;4;Good;1373,74;35,97541731;15 Years and 11 Months;No;0;130,0713749;Low_spent_Small_value_payments;321,6237501;Poor
0x1a3a8;CUS_0x4ef9;March;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;3,07;4;Good;1373,74;30,8389583;16 Years and 2 Months;NM;0;81,71711806;Low_spent_Small_value_payments;369,9780069;Poor
0x1a3a9;CUS_0x4ef9;April;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;3,07;4;Good;1373,74;35,26242065;16 Years and 2 Months;NM;0;67,32262616;Low_spent_Large_value_payments;364,3724988;Standard
0x1a3aa;CUS_0x4ef9;May;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;7;3,07;4;Good;1373,74;23,58708643;16 Years and 2 Months;No;0;67,11333839;Low_spent_Large_value_payments;364,5817866;Standard
0x1a3ab;CUS_0x4ef9;June;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;3,07;4;Good;1373,74;39,29069545;16 Years and 3 Months;No;37463;118,738201;Low_spent_Medium_value_payments;322,956924;Standard
0x1a3ac;CUS_0x4ef9;July;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;7;4;0,07;5;Good;1373,74;34,32599811;16 Years and 4 Months;No;0;201,7158519;Low_spent_Small_value_payments;249,9792731;Standard
0x1a3ad;CUS_0x4ef9;August;Valentinaz;49;925-98-4955;Teacher;17039,415;1616,95125;2;5;4;0;;8;4;3,07;4;Good;1373,74;38,30201546;16 Years and 5 Months;No;0;59,6946293;Low_spent_Medium_value_payments;382,0004957;Standard
0x1a3b2;CUS_0x2168;January;Robinh;29;#F%$D@*&8;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;0;4;3,2;2;Good;439,35;32,38473589;30 Years and 3 Months;No;16,19648987;111,9795309;Low_spent_Small_value_payments;359,2825209;Standard
0x1a3b3;CUS_0x2168;February;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;5;4;3,2;2;Good;439,35;26,85360172;30 Years and 4 Months;No;16,19648987;86,41502896;Low_spent_Small_value_payments;384,8470228;Standard
0x1a3b4;CUS_0x2168;March;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;6;4;10,2;2;Good;439,35;36,34384583;30 Years and 5 Months;No;16,19648987;52,88409406;High_spent_Medium_value_payments;378,3779577;Standard
0x1a3b5;CUS_0x2168;April;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;9;4;_;2;Good;439,35;26,82774962;30 Years and 6 Months;No;16,19648987;115,3122573;Low_spent_Small_value_payments;355,9497945;Standard
0x1a3b6;CUS_0x2168;May;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;5;3;3,2;2;Good;439,35;26,54676922;30 Years and 7 Months;No;16,19648987;174,7371241;Low_spent_Small_value_payments;296,5249277;Standard
0x1a3b7;CUS_0x2168;June;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;5;4;3,2;2;Good;439,35;36,6386102;30 Years and 8 Months;No;16,19648987;;High_spent_Medium_value_payments;362,9522387;Standard
0x1a3b8;CUS_0x2168;July;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;10;2;3,2;2;Good;439,35;31,84106288;30 Years and 9 Months;No;16,19648987;92,27808642;High_spent_Small_value_payments;348,9839654;Standard
0x1a3b9;CUS_0x2168;August;Robinh;29;113-94-0469;Mechanic;21523,025;1974,585417;5;7;1;1;Personal Loan;5;4;3,2;2;Good;439,35;27,75748157;30 Years and 10 Months;No;16,19648987;169,302003;Low_spent_Medium_value_payments;291,9600488;Standard
0x1a3be;CUS_0x33ce;January;Thukralr;42;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;22;8;7,47;8;Standard;535,11;29,85038295;14 Years and 11 Months;Yes;43,66408009;126,4516451;Low_spent_Medium_value_payments;294,4162748;Standard
0x1a3bf;CUS_0x33ce;February;Thukralr;42;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;17;8;7,47;8;Standard;535,11;25,42079834;15 Years and 0 Months;Yes;43,66408009;182,1061217;Low_spent_Small_value_payments;248,7617983;Standard
0x1a3c0;CUS_0x33ce;March;Thukralr;42;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;21;6;9,47;8;Standard;535,11;39,52843816;15 Years and 1 Months;Yes;43,66408009;98,54121351;Low_spent_Medium_value_payments;302,3267064;Standard
0x1a3c1;CUS_0x33ce;April;Thukralr;43;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;21;8;2,47;8;Standard;535,11;22,42648363;15 Years and 2 Months;Yes;43,66408009;176,4759976;Low_spent_Medium_value_payments;244,3919223;Standard
0x1a3c2;CUS_0x33ce;May;Thukralr;43;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;16;6;_;8;Standard;535,11;38,06731116;15 Years and 3 Months;Yes;43,66408009;152,2593197;Low_spent_Large_value_payments;258,6086002;Standard
0x1a3c3;CUS_0x33ce;June;Thukralr;43;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;21;8;_;8;Standard;535,11;38,13674787;15 Years and 4 Months;Yes;43,66408009;108,1841326;High_spent_Small_value_payments;292,6837873;Standard
0x1a3c4;CUS_0x33ce;July;Thukralr;43;442-25-8016;Architect;22803,84;1845,32;7;1269;18;3;Mortgage Loan, Personal Loan, and Auto Loan;17;8;7,47;8;Standard;535,11;29,01375649;15 Years and 5 Months;Yes;43,66408009;51,02296275;High_spent_Medium_value_payments;339,8449572;Standard
0x1a3c5;CUS_0x33ce;August;Thukralr;43;442-25-8016;Architect;22803,84;1845,32;7;4;18;3;Mortgage Loan, Personal Loan, and Auto Loan;18;6;_;8;Standard;535,11;27,59602168;15 Years and 6 Months;Yes;43,66408009;10000;High_spent_Medium_value_payments;347,3476416;Standard
0x1a3ca;CUS_0x9e24;January;Sveas;43;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;4;10;6,18;2;Standard;1383,88;27,2394612;16 Years and 3 Months;Yes;8,03660962;;Low_spent_Medium_value_payments;277,7495197;Standard
0x1a3cb;CUS_0x9e24;February;Sveas;43;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;1;12;1,18;2;Standard;1383,88;32,02111691;16 Years and 4 Months;Yes;8,03660962;23,62168851;High_spent_Large_value_payments;304,0722435;Standard
0x1a3cc;CUS_0x9e24;March;Sveas;44;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;6;12;1,18;2;Standard;1383,88;25,58266905;16 Years and 5 Months;Yes;52598;53,97750857;Low_spent_Medium_value_payments;313,7164235;Standard
0x1a3cd;CUS_0x9e24;April;Sveas;44;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;6;10;1,18;2;_;1383,88;38,62118474;16 Years and 6 Months;Yes;8,03660962;85,12633718;Low_spent_Small_value_payments;292,5675949;Standard
0x1a3ce;CUS_0x9e24;May;Sveas;44;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;6;10;1,18;2;Standard;1383,88;27,81783711;16 Years and 8 Months;Yes;8,03660962;100,1303612;Low_spent_Small_value_payments;277,5635709;Standard
0x1a3cf;CUS_0x9e24;June;Sveas;44;837-84-2006;Developer;9555,665;957,3054167;3;5;14;2;Mortgage Loan, and Not Specified;7;9;1,18;2;Standard;1383,88;32,74369394;16 Years and 8 Months;Yes;8,03660962;50,16986357;Low_spent_Small_value_payments;297,5240685;Standard
0x1a3d0;CUS_0x9e24;July;Sveas;44;837-84-2006;Developer;9555,665;957,3054167;3;628;14;2;Mortgage Loan, and Not Specified;6;10;1,18;2;Standard;1383,88;28,4189745;16 Years and 9 Months;Yes;8,03660962;82,7183646;Low_spent_Small_value_payments;294,9755674;Standard
0x1a3d1;CUS_0x9e24;August;Sveas;44;837-84-2006;Developer;9555,665;2653,716667;701;5;14;2;Mortgage Loan, and Not Specified;6;9;1,18;2;Standard;1383,88;26,23920659;16 Years and 10 Months;Yes;8,03660962;14,87010716;High_spent_Medium_value_payments;322,8238249;Standard
0x1a3d6;CUS_0xc150;January;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;30;18;2,29;4;Good;143,75;27,23854779;19 Years and 5 Months;No;15,44940664;241,5720199;Low_spent_Large_value_payments;278,3502401;Good
0x1a3d7;CUS_0xc150;February;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;30;18;2,29;4;Good;143,75;36,47808572;19 Years and 6 Months;No;15,44940664;72,93201597;Low_spent_Large_value_payments;446,9902441;Good
0x1a3d8;CUS_0xc150;March;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;30;18;2,29;4;Good;143,75;28,85977405;19 Years and 7 Months;No;15,44940664;85,62520276;High_spent_Medium_value_payments;414,2970573;Good
0x1a3d9;CUS_0xc150;April;Josepht;7255;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;35;18;2,29;4;Good;143,75;39,11743045;19 Years and 8 Months;No;15,44940664;173,0916394;High_spent_Small_value_payments;336,8306206;Good
0x1a3da;CUS_0xc150;May;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;30;18;2,29;4;Good;143,75;34,15381182;19 Years and 9 Months;No;15,44940664;112,2860986;Low_spent_Large_value_payments;407,6361614;Good
0x1a3db;CUS_0xc150;June;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;30;18;2,29;4;Good;143,75;38,88967161;19 Years and 10 Months;No;15,44940664;159,1847287;Low_spent_Medium_value_payments;360,7375313;Good
0x1a3dc;CUS_0xc150;July;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;33;15;2,29;4;Good;143,75;32,57140586;19 Years and 11 Months;No;15,44940664;82,23109089;Low_spent_Medium_value_payments;447,6911691;Standard
0x1a3dd;CUS_0xc150;August;Josepht;48;154-13-2333;Lawyer;31016,6;2653,716667;8;4;5;1;Personal Loan;27;18;2,29;4;Good;143,75;33,07535094;20 Years and 0 Months;No;15,44940664;103,821516;Low_spent_Small_value_payments;436,100744;Standard
0x1a3e2;CUS_0x1f7d;January;Jonathano;16;697-78-8723;Architect;20357,29;1720,440833;3;5;16;2;Not Specified, and Auto Loan;16;22;9,81;4;Standard;2552,06;24,65313657;7 Years and 4 Months;Yes;33,78252854;31,7648284;High_spent_Medium_value_payments;356,4967264;Poor
0x1a3e3;CUS_0x1f7d;February;Jonathano;17;697-78-8723;Architect;20357,29;1720,440833;3;5;16;2;Not Specified, and Auto Loan;16;19;9,81;4;Standard;2552,06;33,54362968;7 Years and 5 Months;Yes;33,78252854;115,2771799;High_spent_Small_value_payments;282,9843749;Standard
